,Fruit,Year,Month,Sales
4319,LGA-Hum,2016,Nov,62.41415465268676
4320,LGA-Hum,2016,Dec,67.09848484848484
4297,LGA-Hum,2015,Jan,79.76449598572702
4298,LGA-Hum,2015,Feb,78.68841970569417
4299,LGA-Hum,2015,Mar,81.27859649122807
4300,LGA-Hum,2015,Apr,68.60886319845858
4301,LGA-Hum,2015,May,63.89820359281437
4302,LGA-Hum,2015,Jun,74.34904270986745
4303,LGA-Hum,2015,Jul,68.59274193548387
4304,LGA-Hum,2015,Aug,65.31704781704782
4305,LGA-Hum,2015,Sep,68.22073578595318
4306,LGA-Hum,2015,Oct,67.99182561307902
4307,LGA-Hum,2015,Nov,65.67455621301775
4308,LGA-Hum,2015,Dec,78.98896551724138
4285,LGA-Hum,2014,Jan,70.8528951486698
4286,LGA-Hum,2014,Feb,66.05379098360656
4287,LGA-Hum,2014,Mar,46.998017839445
4288,LGA-Hum,2014,Apr,61.41608391608391
4289,LGA-Hum,2014,May,72.01396396396396
4290,LGA-Hum,2014,Jun,72.54001839926403
4291,LGA-Hum,2014,Jul,61.94706994328922
4292,LGA-Hum,2014,Aug,61.87908496732026
4293,LGA-Hum,2014,Sep,61.79211956521739
4294,LGA-Hum,2014,Oct,68.30103092783506
4295,LGA-Hum,2014,Nov,69.97505422993493
4296,LGA-Hum,2014,Dec,72.81844660194174
4273,LGA-Hum,2013,Jan,65.14661214953271
4274,LGA-Hum,2013,Feb,57.02257636122178
4275,LGA-Hum,2013,Mar,55.389671361502344
4276,LGA-Hum,2013,Apr,53.02057310800882
4277,LGA-Hum,2013,May,71.51778656126483
4278,LGA-Hum,2013,Jun,67.60648854961832
4279,LGA-Hum,2013,Jul,71.91137473831124
4280,LGA-Hum,2013,Aug,72.81950774840475
4281,LGA-Hum,2013,Sep,74.43683409436834
4282,LGA-Hum,2013,Oct,77.52688172043011
4283,LGA-Hum,2013,Nov,63.784679089026916
4284,LGA-Hum,2013,Dec,78.61355443403028
4270,LGA-Hum,2012,Oct,67.32992125984252
4271,LGA-Hum,2012,Nov,63.72199592668024
4272,LGA-Hum,2012,Dec,70.97031039136303
4260,LAX-WS,2017,Jan,1.8173076923076923
4261,LAX-WS,2017,Feb,1.2494548626253816
4262,LAX-WS,2017,Mar,1.770718232044199
4263,LAX-WS,2017,Apr,2.0885746185336806
4264,LAX-WS,2017,May,1.8325991189427313
4265,LAX-WS,2017,Jun,1.8251012145748988
4266,LAX-WS,2017,Jul,1.4288093255620316
4267,LAX-WS,2017,Aug,0.9984508133230054
4268,LAX-WS,2017,Sep,1.1679438058748404
4269,LAX-WS,2017,Oct,1.1329305135951662
4248,LAX-WS,2016,Jan,1.4015748031496063
4249,LAX-WS,2016,Feb,1.3317340644276903
4250,LAX-WS,2016,Mar,1.9623582766439909
4251,LAX-WS,2016,Apr,2.0015690376569037
4252,LAX-WS,2016,May,1.860524961399897
4253,LAX-WS,2016,Jun,1.3439716312056738
4254,LAX-WS,2016,Jul,1.7189206553164151
4255,LAX-WS,2016,Aug,1.0873493975903614
4256,LAX-WS,2016,Sep,1.3172651254303984
4257,LAX-WS,2016,Oct,0.5052581261950286
4258,LAX-WS,2016,Nov,1.302205537306429
4259,LAX-WS,2016,Dec,1.6884798909338787
4236,LAX-WS,2015,Jan,0.8358288770053476
4237,LAX-WS,2015,Feb,0.6483775811209439
4238,LAX-WS,2015,Mar,0.6368200836820084
4239,LAX-WS,2015,Apr,0.6565717746820109
4240,LAX-WS,2015,May,0.645877378435518
4241,LAX-WS,2015,Jun,0.8732222673709874
4242,LAX-WS,2015,Jul,2.1370344342937457
4243,LAX-WS,2015,Aug,2.0662624512776095
4244,LAX-WS,2015,Sep,1.6702629804450437
4245,LAX-WS,2015,Oct,1.6252465483234715
4246,LAX-WS,2015,Nov,1.476062036412677
4247,LAX-WS,2015,Dec,1.6031879194630871
4224,LAX-WS,2014,Jan,0.7819175360158966
4225,LAX-WS,2014,Feb,0.47924737133370227
4226,LAX-WS,2014,Mar,0.644236395552955
4227,LAX-WS,2014,Apr,0.915903890160183
4228,LAX-WS,2014,May,0.9058441558441559
4229,LAX-WS,2014,Jun,0.5773067331670823
4230,LAX-WS,2014,Jul,1.1520756267981915
4231,LAX-WS,2014,Aug,0.7845756139595003
4232,LAX-WS,2014,Sep,0.5823321554770318
4233,LAX-WS,2014,Oct,0.4767573696145125
4234,LAX-WS,2014,Nov,0.7197253433208489
4235,LAX-WS,2014,Dec,0.7831920903954802
4212,LAX-WS,2013,Jan,0.7812739831158864
4213,LAX-WS,2013,Feb,0.6603595080416272
4214,LAX-WS,2013,Mar,0.6549780839073263
4215,LAX-WS,2013,Apr,0.9611548556430446
4216,LAX-WS,2013,May,0.9750922509225092
4217,LAX-WS,2013,Jun,0.7056962025316456
4218,LAX-WS,2013,Jul,0.6647398843930635
4219,LAX-WS,2013,Aug,0.6907090464547677
4220,LAX-WS,2013,Sep,0.6066240557815223
4221,LAX-WS,2013,Oct,0.826963168867269
4222,LAX-WS,2013,Nov,0.891640866873065
4223,LAX-WS,2013,Dec,0.8483278379651437
4209,LAX-WS,2012,Oct,0.4343642611683849
4210,LAX-WS,2012,Nov,0.5190114068441065
4211,LAX-WS,2012,Dec,0.6845688350983359
4199,LAX-WD,2017,Jan,111.50887573964496
4200,LAX-WD,2017,Feb,128.41561273440908
4201,LAX-WD,2017,Mar,126.36602209944752
4202,LAX-WD,2017,Apr,153.0230740602903
4203,LAX-WD,2017,May,147.84374190204716
4204,LAX-WD,2017,Jun,167.5582995951417
4205,LAX-WD,2017,Jul,158.4271440466278
4206,LAX-WD,2017,Aug,144.64949651432997
4207,LAX-WD,2017,Sep,125.23818646232439
4208,LAX-WD,2017,Oct,90.54924471299094
4187,LAX-WD,2016,Jan,102.31938976377953
4188,LAX-WD,2016,Feb,94.81973954763536
4189,LAX-WD,2016,Mar,157.67800453514738
4190,LAX-WD,2016,Apr,153.5078451882845
4191,LAX-WD,2016,May,164.93463715903243
4192,LAX-WD,2016,Jun,165.00870406189554
4193,LAX-WD,2016,Jul,163.76517828461292
4194,LAX-WD,2016,Aug,142.54246987951808
4195,LAX-WD,2016,Sep,137.07820954254797
4196,LAX-WD,2016,Oct,106.77820267686424
4197,LAX-WD,2016,Nov,88.4260910370718
4198,LAX-WD,2016,Dec,91.44853442399454
4175,LAX-WD,2015,Jan,57.054545454545455
4176,LAX-WD,2015,Feb,107.47433628318583
4177,LAX-WD,2015,Mar,105.39832635983264
4178,LAX-WD,2015,Apr,127.85281647486372
4179,LAX-WD,2015,May,157.49841437632136
4180,LAX-WD,2015,Jun,169.5168630637952
4181,LAX-WD,2015,Jul,185.66971187631765
4182,LAX-WD,2015,Aug,166.80554352533565
4183,LAX-WD,2015,Sep,137.29602157788267
4184,LAX-WD,2015,Oct,130.02038132807363
4185,LAX-WD,2015,Nov,109.97842211732974
4186,LAX-WD,2015,Dec,113.60486577181209
4163,LAX-WD,2014,Jan,179.70044709388972
4164,LAX-WD,2014,Feb,22.03929164360819
4165,LAX-WD,2014,Mar,24.562317144528965
4166,LAX-WD,2014,Apr,30.6824942791762
4167,LAX-WD,2014,May,102.09925788497218
4168,LAX-WD,2014,Jun,157.94929343308397
4169,LAX-WD,2014,Jul,170.36909165639128
4170,LAX-WD,2014,Aug,137.6079276174063
4171,LAX-WD,2014,Sep,120.05936395759717
4172,LAX-WD,2014,Oct,91.50340136054422
4173,LAX-WD,2014,Nov,93.46566791510612
4174,LAX-WD,2014,Dec,79.73022598870057
4151,LAX-WD,2013,Jan,52.071373752877975
4152,LAX-WD,2013,Feb,42.005676442762535
4153,LAX-WD,2013,Mar,76.68378209142142
4154,LAX-WD,2013,Apr,93.40314960629921
4155,LAX-WD,2013,May,116.01614391143912
4156,LAX-WD,2013,Jun,153.32792721518987
4157,LAX-WD,2013,Jul,170.26625722543352
4158,LAX-WD,2013,Aug,155.01548492257538
4159,LAX-WD,2013,Sep,153.05984892504358
4160,LAX-WD,2013,Oct,120.17790132036136
4161,LAX-WD,2013,Nov,198.59442724458205
4162,LAX-WD,2013,Dec,212.3970796043335
4148,LAX-WD,2012,Oct,35.758762886597935
4149,LAX-WD,2012,Nov,44.66254752851711
4150,LAX-WD,2012,Dec,38.40317700453858
4138,LAX-Temp,2017,Jan,284.6805576923077
4139,LAX-Temp,2017,Feb,284.5243976117175
4140,LAX-Temp,2017,Mar,288.5153287686106
4141,LAX-Temp,2017,Apr,290.45473420064087
4142,LAX-Temp,2017,May,290.0751023581243
4143,LAX-Temp,2017,Jun,293.4345965488921
4144,LAX-Temp,2017,Jul,296.0384805449508
4145,LAX-Temp,2017,Aug,295.93795236250946
4146,LAX-Temp,2017,Sep,294.786180845466
4147,LAX-Temp,2017,Oct,293.63574018126997
4126,LAX-Temp,2016,Jan,284.77044609505464
4127,LAX-Temp,2016,Feb,288.6397240779152
4128,LAX-Temp,2016,Mar,288.0894213845403
4129,LAX-Temp,2016,Apr,290.1699696450632
4130,LAX-Temp,2016,May,290.00149153756956
4131,LAX-Temp,2016,Jun,295.942326221448
4132,LAX-Temp,2016,Jul,297.61381732460126
4133,LAX-Temp,2016,Aug,296.353889891452
4134,LAX-Temp,2016,Sep,294.77525630703764
4135,LAX-Temp,2016,Oct,288.65188368067106
4136,LAX-Temp,2016,Nov,289.39428503282676
4137,LAX-Temp,2016,Dec,285.65252503648094
4114,LAX-Temp,2015,Jan,280.1917184491923
4115,LAX-Temp,2015,Feb,283.0850922320525
4116,LAX-Temp,2015,Mar,286.9730999302639
4117,LAX-Temp,2015,Apr,285.8114827040875
4118,LAX-Temp,2015,May,286.8864896053484
4119,LAX-Temp,2015,Jun,294.26898868679933
4120,LAX-Temp,2015,Jul,296.0538134914453
4121,LAX-Temp,2015,Aug,297.75827206355825
4122,LAX-Temp,2015,Sep,297.2119311906751
4123,LAX-Temp,2015,Oct,294.2680816491015
4124,LAX-Temp,2015,Nov,287.27790321061514
4125,LAX-Temp,2015,Dec,283.66948378324656
4102,LAX-Temp,2014,Jan,287.47988373875876
4103,LAX-Temp,2014,Feb,286.5009352517979
4104,LAX-Temp,2014,Mar,288.2454447045054
4105,LAX-Temp,2014,Apr,289.0395564331678
4106,LAX-Temp,2014,May,292.4249613478154
4107,LAX-Temp,2014,Jun,292.4186226881836
4108,LAX-Temp,2014,Jul,295.561966377827
4109,LAX-Temp,2014,Aug,293.9749390046209
4110,LAX-Temp,2014,Sep,292.75687326266325
4111,LAX-Temp,2014,Oct,288.4124182728629
4112,LAX-Temp,2014,Nov,282.66129941739854
4113,LAX-Temp,2014,Dec,281.22045162428645
4090,LAX-Temp,2013,Jan,283.5651263494515
4091,LAX-Temp,2013,Feb,285.0678098391697
4092,LAX-Temp,2013,Mar,287.0420306407827
4093,LAX-Temp,2013,Apr,288.91642834645563
4094,LAX-Temp,2013,May,291.10285908671443
4095,LAX-Temp,2013,Jun,292.9354187829635
4096,LAX-Temp,2013,Jul,294.79568190028726
4097,LAX-Temp,2013,Aug,293.4570813637605
4098,LAX-Temp,2013,Sep,293.9946370133608
4099,LAX-Temp,2013,Oct,288.3536306926074
4100,LAX-Temp,2013,Nov,286.9574573658406
4101,LAX-Temp,2013,Dec,285.2573028732921
4087,LAX-Temp,2012,Oct,291.9605501334889
4088,LAX-Temp,2012,Nov,288.2456749049432
4089,LAX-Temp,2012,Dec,285.13250605143634
4077,LAX-Pres,2017,Jan,1017.7067307692307
4078,LAX-Pres,2017,Feb,997.2533798517227
4079,LAX-Pres,2017,Mar,1017.7631215469613
4080,LAX-Pres,2017,Apr,1014.8027540007444
4081,LAX-Pres,2017,May,1013.6784140969163
4082,LAX-Pres,2017,Jun,1012.2012145748988
4083,LAX-Pres,2017,Jul,1013.8921731890092
4084,LAX-Pres,2017,Aug,1012.5573199070488
4085,LAX-Pres,2017,Sep,1012.2994891443167
4086,LAX-Pres,2017,Oct,1013.5099697885196
4065,LAX-Pres,2016,Jan,1017.941437007874
4066,LAX-Pres,2016,Feb,1018.7039067854695
4067,LAX-Pres,2016,Mar,1016.9868480725623
4068,LAX-Pres,2016,Apr,1012.6396443514644
4069,LAX-Pres,2016,May,1014.5805455481214
4070,LAX-Pres,2016,Jun,1013.6898774983881
4071,LAX-Pres,2016,Jul,1001.2894314166399
4072,LAX-Pres,2016,Aug,1010.7813253012048
4073,LAX-Pres,2016,Sep,1013.6419085095918
4074,LAX-Pres,2016,Oct,967.7949330783939
4075,LAX-Pres,2016,Nov,1015.7587986860628
4076,LAX-Pres,2016,Dec,1018.1332651670075
4053,LAX-Pres,2015,Jan,1033.8695187165774
4054,LAX-Pres,2015,Feb,1030.0672566371682
4055,LAX-Pres,2015,Mar,1029.9673640167364
4056,LAX-Pres,2015,Apr,1026.922471229558
4057,LAX-Pres,2015,May,1026.3498942917547
4058,LAX-Pres,2015,Jun,1018.4299065420561
4059,LAX-Pres,2015,Jul,1014.124033731553
4060,LAX-Pres,2015,Aug,1012.9640537029017
4061,LAX-Pres,2015,Sep,1011.4774106540796
4062,LAX-Pres,2015,Oct,1014.6936226166995
4063,LAX-Pres,2015,Nov,1016.5610249494268
4064,LAX-Pres,2015,Dec,1018.5851510067114
4041,LAX-Pres,2014,Jan,1014.0784898161947
4042,LAX-Pres,2014,Feb,1016.3425567238517
4043,LAX-Pres,2014,Mar,1016.5002925687537
4044,LAX-Pres,2014,Apr,1016.7339816933638
4045,LAX-Pres,2014,May,1012.9707792207793
4046,LAX-Pres,2014,Jun,1016.3063175394847
4047,LAX-Pres,2014,Jul,1015.0542540073983
4048,LAX-Pres,2014,Aug,1023.6299009047824
4049,LAX-Pres,2014,Sep,1023.6487632508833
4050,LAX-Pres,2014,Oct,1026.4178004535147
4051,LAX-Pres,2014,Nov,1030.6136079900125
4052,LAX-Pres,2014,Dec,1031.1264124293784
4029,LAX-Pres,2013,Jan,1020.0007674597084
4030,LAX-Pres,2013,Feb,1018.267265846736
4031,LAX-Pres,2013,Mar,1018.0316217908579
4032,LAX-Pres,2013,Apr,1014.7947506561679
4033,LAX-Pres,2013,May,1013.6838099630996
4034,LAX-Pres,2013,Jun,1012.8979430379746
4035,LAX-Pres,2013,Jul,1012.0841763005781
4036,LAX-Pres,2013,Aug,1013.5472697636512
4037,LAX-Pres,2013,Sep,1011.4416037187682
4038,LAX-Pres,2013,Oct,1017.642807505212
4039,LAX-Pres,2013,Nov,1016.7840557275542
4040,LAX-Pres,2013,Dec,1013.3749411210551
4026,LAX-Pres,2012,Oct,1007.5017182130584
4027,LAX-Pres,2012,Nov,1015.6634980988593
4028,LAX-Pres,2012,Dec,1017.8048411497731
4016,LAX-Hum,2017,Jan,79.49852071005917
4017,LAX-Hum,2017,Feb,81.65372873964239
4018,LAX-Hum,2017,Mar,63.95683701657459
4019,LAX-Hum,2017,Apr,64.14104949758095
4020,LAX-Hum,2017,May,74.05700958797615
4021,LAX-Hum,2017,Jun,77.93400809716599
4022,LAX-Hum,2017,Jul,74.90133222314738
4023,LAX-Hum,2017,Aug,73.01704105344695
4024,LAX-Hum,2017,Sep,69.36526181353767
4025,LAX-Hum,2017,Oct,57.75226586102719
4004,LAX-Hum,2016,Jan,69.23425196850394
4005,LAX-Hum,2016,Feb,53.8368745716244
4006,LAX-Hum,2016,Mar,69.11428571428571
4007,LAX-Hum,2016,Apr,62.51882845188285
4008,LAX-Hum,2016,May,71.74987133299022
4009,LAX-Hum,2016,Jun,67.40232108317214
4010,LAX-Hum,2016,Jul,63.79601670414391
4011,LAX-Hum,2016,Aug,68.07078313253012
4012,LAX-Hum,2016,Sep,62.12788981800295
4013,LAX-Hum,2016,Oct,65.73709369024857
4014,LAX-Hum,2016,Nov,61.14406381980291
4015,LAX-Hum,2016,Dec,61.75357873210634
3992,LAX-Hum,2015,Jan,62.110695187165774
3993,LAX-Hum,2015,Feb,65.7103244837758
3994,LAX-Hum,2015,Mar,54.07531380753138
3995,LAX-Hum,2015,Apr,58.57359176256814
3996,LAX-Hum,2015,May,77.09355179704016
3997,LAX-Hum,2015,Jun,70.94229987809834
3998,LAX-Hum,2015,Jul,71.21293042867183
3999,LAX-Hum,2015,Aug,67.53702901689043
4000,LAX-Hum,2015,Sep,66.05394470667565
4001,LAX-Hum,2015,Oct,63.287310979618674
4002,LAX-Hum,2015,Nov,42.97572488199595
4003,LAX-Hum,2015,Dec,52.95637583892618
3980,LAX-Hum,2014,Jan,48.830601092896174
3981,LAX-Hum,2014,Feb,69.4360819037078
3982,LAX-Hum,2014,Mar,67.36102984201287
3983,LAX-Hum,2014,Apr,60.26029748283753
3984,LAX-Hum,2014,May,53.525510204081634
3985,LAX-Hum,2014,Jun,71.3927680798005
3986,LAX-Hum,2014,Jul,70.0484997944924
3987,LAX-Hum,2014,Aug,72.15338216286084
3988,LAX-Hum,2014,Sep,71.24452296819788
3989,LAX-Hum,2014,Oct,61.61961451247166
3990,LAX-Hum,2014,Nov,63.54494382022472
3991,LAX-Hum,2014,Dec,79.05790960451978
3968,LAX-Hum,2013,Jan,51.05257099002302
3969,LAX-Hum,2013,Feb,55.61684011352885
3970,LAX-Hum,2013,Mar,63.86380713838447
3971,LAX-Hum,2013,Apr,59.655118110236224
3972,LAX-Hum,2013,May,67.73616236162361
3973,LAX-Hum,2013,Jun,70.62915348101266
3974,LAX-Hum,2013,Jul,67.1304190751445
3975,LAX-Hum,2013,Aug,68.58068459657702
3976,LAX-Hum,2013,Sep,65.21324811156305
3977,LAX-Hum,2013,Oct,65.2585128561501
3978,LAX-Hum,2013,Nov,62.94814241486068
3979,LAX-Hum,2013,Dec,48.4300518134715
3965,LAX-Hum,2012,Oct,62.97216494845361
3966,LAX-Hum,2012,Nov,66.88307984790875
3967,LAX-Hum,2012,Dec,65.10968229954614
3955,LAS-WS,2017,Jan,4.131324004305705
3956,LAS-WS,2017,Feb,2.777307366638442
3957,LAS-WS,2017,Mar,3.663115845539281
3958,LAS-WS,2017,Apr,3.9262672811059907
3959,LAS-WS,2017,May,3.6719174361759914
3960,LAS-WS,2017,Jun,3.2759407069555304
3961,LAS-WS,2017,Jul,3.083022884513039
3962,LAS-WS,2017,Aug,2.728426395939086
3963,LAS-WS,2017,Sep,3.036078431372549
3964,LAS-WS,2017,Oct,3.78252427184466
3943,LAS-WS,2016,Jan,2.2555160142348756
3944,LAS-WS,2016,Feb,2.8801742919389977
3945,LAS-WS,2016,Mar,3.261111111111111
3946,LAS-WS,2016,Apr,3.495232040686586
3947,LAS-WS,2016,May,3.8254643962848296
3948,LAS-WS,2016,Jun,2.0
3949,LAS-WS,2016,Jul,3.01314459049545
3950,LAS-WS,2016,Aug,2.0440871369294604
3951,LAS-WS,2016,Sep,2.020583190394511
3952,LAS-WS,2016,Oct,1.4421128798842258
3953,LAS-WS,2016,Nov,2.316151202749141
3954,LAS-WS,2016,Dec,3.283284457478006
3931,LAS-WS,2015,Jan,1.0676923076923077
3932,LAS-WS,2015,Feb,0.9365461847389558
3933,LAS-WS,2015,Mar,1.2457180500658762
3934,LAS-WS,2015,Apr,2.0618479880774965
3935,LAS-WS,2015,May,1.4737142857142858
3936,LAS-WS,2015,Jun,1.9408482142857142
3937,LAS-WS,2015,Jul,3.3221400113830395
3938,LAS-WS,2015,Aug,3.0465264499681326
3939,LAS-WS,2015,Sep,2.6004872107186356
3940,LAS-WS,2015,Oct,2.498743718592965
3941,LAS-WS,2015,Nov,3.326923076923077
3942,LAS-WS,2015,Dec,2.898652982681206
3919,LAS-WS,2014,Jan,1.144978783592645
3920,LAS-WS,2014,Feb,2.0831334932054357
3921,LAS-WS,2014,Mar,3.371519490851233
3922,LAS-WS,2014,Apr,3.595505617977528
3923,LAS-WS,2014,May,2.8572428271518544
3924,LAS-WS,2014,Jun,2.1123798076923075
3925,LAS-WS,2014,Jul,2.6373690337601863
3926,LAS-WS,2014,Aug,1.289665211062591
3927,LAS-WS,2014,Sep,1.0044523597506678
3928,LAS-WS,2014,Oct,1.0825515947467168
3929,LAS-WS,2014,Nov,1.2231968810916178
3930,LAS-WS,2014,Dec,1.2977461447212337
3907,LAS-WS,2013,Jan,2.67682119205298
3908,LAS-WS,2013,Feb,2.419402985074627
3909,LAS-WS,2013,Mar,2.7717073170731705
3910,LAS-WS,2013,Apr,3.732449297971919
3911,LAS-WS,2013,May,3.690883190883191
3912,LAS-WS,2013,Jun,1.734640522875817
3913,LAS-WS,2013,Jul,1.3678551216751555
3914,LAS-WS,2013,Aug,1.5012106537530265
3915,LAS-WS,2013,Sep,1.856100795755968
3916,LAS-WS,2013,Oct,1.891065830721003
3917,LAS-WS,2013,Nov,2.29126213592233
3918,LAS-WS,2013,Dec,1.5178571428571428
3904,LAS-WS,2012,Oct,2.5558194774346794
3905,LAS-WS,2012,Nov,1.7826771653543307
3906,LAS-WS,2012,Dec,2.565396498455201
3894,LAS-WD,2017,Jan,176.1162540365985
3895,LAS-WD,2017,Feb,186.66469093988147
3896,LAS-WD,2017,Mar,212.754327563249
3897,LAS-WD,2017,Apr,189.70375246872942
3898,LAS-WD,2017,May,174.29494839761
3899,LAS-WD,2017,Jun,166.3084378563284
3900,LAS-WD,2017,Jul,153.89356040447046
3901,LAS-WD,2017,Aug,181.96192893401016
3902,LAS-WD,2017,Sep,177.81882352941176
3903,LAS-WD,2017,Oct,230.84077669902913
3882,LAS-WD,2016,Jan,195.10106761565837
3883,LAS-WD,2016,Feb,199.11873638344227
3884,LAS-WD,2016,Mar,184.70925925925926
3885,LAS-WD,2016,Apr,171.74952320406865
3886,LAS-WD,2016,May,156.0688854489164
3887,LAS-WD,2016,Jun,135.15652654867256
3888,LAS-WD,2016,Jul,151.85844287158747
3889,LAS-WD,2016,Aug,139.97147302904565
3890,LAS-WD,2016,Sep,181.15437392795883
3891,LAS-WD,2016,Oct,207.77062228654125
3892,LAS-WD,2016,Nov,194.2929553264605
3893,LAS-WD,2016,Dec,221.65454545454546
3870,LAS-WD,2015,Jan,189.30846153846153
3871,LAS-WD,2015,Feb,202.51004016064257
3872,LAS-WD,2015,Mar,166.77140974967062
3873,LAS-WD,2015,Apr,207.62295081967213
3874,LAS-WD,2015,May,185.112
3875,LAS-WD,2015,Jun,191.35323660714286
3876,LAS-WD,2015,Jul,158.63005122367673
3877,LAS-WD,2015,Aug,156.4327597195666
3878,LAS-WD,2015,Sep,155.80755176613886
3879,LAS-WD,2015,Oct,182.08961474036852
3880,LAS-WD,2015,Nov,216.53671328671328
3881,LAS-WD,2015,Dec,207.90763309813983
3858,LAS-WD,2014,Jan,124.49292786421499
3859,LAS-WD,2014,Feb,167.56514788169466
3860,LAS-WD,2014,Mar,175.0755767700875
3861,LAS-WD,2014,Apr,162.5609951845907
3862,LAS-WD,2014,May,174.87333799860042
3863,LAS-WD,2014,Jun,190.32091346153845
3864,LAS-WD,2014,Jul,156.55529685681026
3865,LAS-WD,2014,Aug,182.35152838427948
3866,LAS-WD,2014,Sep,181.0213713268032
3867,LAS-WD,2014,Oct,196.76360225140712
3868,LAS-WD,2014,Nov,205.22027290448344
3869,LAS-WD,2014,Dec,218.24199288256227
3846,LAS-WD,2013,Jan,197.558940397351
3847,LAS-WD,2013,Feb,179.8223880597015
3848,LAS-WD,2013,Mar,168.14536585365855
3849,LAS-WD,2013,Apr,151.18564742589703
3850,LAS-WD,2013,May,167.12464387464388
3851,LAS-WD,2013,Jun,167.05686274509804
3852,LAS-WD,2013,Jul,159.24844368986984
3853,LAS-WD,2013,Aug,153.4673123486683
3854,LAS-WD,2013,Sep,185.62002652519894
3855,LAS-WD,2013,Oct,200.05721003134795
3856,LAS-WD,2013,Nov,156.71650485436894
3857,LAS-WD,2013,Dec,159.72385204081633
3843,LAS-WD,2012,Oct,157.77553444180523
3844,LAS-WD,2012,Nov,167.09448818897638
3845,LAS-WD,2012,Dec,159.68486096807416
3833,LAS-Temp,2017,Jan,280.67910226049577
3834,LAS-Temp,2017,Feb,283.25174509348636
3835,LAS-Temp,2017,Mar,288.3276863676311
3836,LAS-Temp,2017,Apr,291.91791019505354
3837,LAS-Temp,2017,May,295.5882509505709
3838,LAS-Temp,2017,Jun,304.99549194798783
3839,LAS-Temp,2017,Jul,306.3896854523595
3840,LAS-Temp,2017,Aug,304.3573395939089
3841,LAS-Temp,2017,Sep,300.00950970040645
3842,LAS-Temp,2017,Oct,293.0741747572816
3821,LAS-Temp,2016,Jan,279.97026632960154
3822,LAS-Temp,2016,Feb,284.33283627313784
3823,LAS-Temp,2016,Mar,288.6681577580908
3824,LAS-Temp,2016,Apr,290.50150300382984
3825,LAS-Temp,2016,May,295.54247091515265
3826,LAS-Temp,2016,Jun,306.45941778456466
3827,LAS-Temp,2016,Jul,306.5622928879346
3828,LAS-Temp,2016,Aug,304.3907588174274
3829,LAS-Temp,2016,Sep,298.77012051328046
3830,LAS-Temp,2016,Oct,289.0841034940368
3831,LAS-Temp,2016,Nov,285.77368685646394
3832,LAS-Temp,2016,Dec,279.7470390718932
3809,LAS-Temp,2015,Jan,275.4291715384631
3810,LAS-Temp,2015,Feb,279.61032088353295
3811,LAS-Temp,2015,Mar,284.0907712999709
3812,LAS-Temp,2015,Apr,287.00411367775854
3813,LAS-Temp,2015,May,291.1845206666657
3814,LAS-Temp,2015,Jun,301.84158636756416
3815,LAS-Temp,2015,Jul,304.15209678441244
3816,LAS-Temp,2015,Aug,305.5795033788909
3817,LAS-Temp,2015,Sep,301.36902175893067
3818,LAS-Temp,2015,Oct,293.4753428754042
3819,LAS-Temp,2015,Nov,282.457266214357
3820,LAS-Temp,2015,Dec,278.1747078191306
3797,LAS-Temp,2014,Jan,281.71125185493895
3798,LAS-Temp,2014,Feb,283.9722781774588
3799,LAS-Temp,2014,Mar,288.26621320604596
3800,LAS-Temp,2014,Apr,291.39811359015516
3801,LAS-Temp,2014,May,296.56799406134843
3802,LAS-Temp,2014,Jun,301.16108204112146
3803,LAS-Temp,2014,Jul,305.5211509208651
3804,LAS-Temp,2014,Aug,297.54927755102057
3805,LAS-Temp,2014,Sep,293.5591642920729
3806,LAS-Temp,2014,Oct,286.7014687304412
3807,LAS-Temp,2014,Nov,278.79435022741865
3808,LAS-Temp,2014,Dec,276.11785201661087
3785,LAS-Temp,2013,Jan,277.7444679911733
3786,LAS-Temp,2013,Feb,281.5683303482638
3787,LAS-Temp,2013,Mar,288.78289967479634
3788,LAS-Temp,2013,Apr,291.5466535361412
3789,LAS-Temp,2013,May,296.19551103988556
3790,LAS-Temp,2013,Jun,304.38552124182513
3791,LAS-Temp,2013,Jul,305.5497643840787
3792,LAS-Temp,2013,Aug,303.27062308313396
3793,LAS-Temp,2013,Sep,296.71807233643256
3794,LAS-Temp,2013,Oct,286.8721446447206
3795,LAS-Temp,2013,Nov,283.8894969255675
3796,LAS-Temp,2013,Dec,279.2712643494896
3782,LAS-Temp,2012,Oct,293.22060080348774
3783,LAS-Temp,2012,Nov,286.04367716535484
3784,LAS-Temp,2012,Dec,280.3066091658087
3772,LAS-Pres,2017,Jan,1015.2195909580194
3773,LAS-Pres,2017,Feb,988.5029635901778
3774,LAS-Pres,2017,Mar,1016.8774966711052
3775,LAS-Pres,2017,Apr,1013.6570111915734
3776,LAS-Pres,2017,May,1011.6713742531233
3777,LAS-Pres,2017,Jun,1009.8095781071836
3778,LAS-Pres,2017,Jul,1013.5540180947312
3779,LAS-Pres,2017,Aug,1013.3243654822335
3780,LAS-Pres,2017,Sep,1011.9427450980393
3781,LAS-Pres,2017,Oct,1015.0572815533981
3760,LAS-Pres,2016,Jan,1017.1594306049822
3761,LAS-Pres,2016,Feb,1020.5533769063181
3762,LAS-Pres,2016,Mar,1014.3814814814815
3763,LAS-Pres,2016,Apr,1009.4729815638907
3764,LAS-Pres,2016,May,1010.859133126935
3765,LAS-Pres,2016,Jun,1007.4883849557522
